timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734944184876,1,Homepage visit-1,200,OK,BasicTest 1-50,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01l0bx5xnmkfi9zqy4tthray2950.node0?0,1,0,0
1734944184906,16,Homepage visit,200,OK,BasicTest 1-51,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01frxqfmcidvc34az9mid6y7ww51.node0?0,15,0,0
1734944184906,15,Homepage visit-0,302,Found,BasicTest 1-51,,true,,592,116,1,1,http://localhost:8080/,15,0,0
1734944184921,1,Homepage visit-1,200,OK,BasicTest 1-51,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01frxqfmcidvc34az9mid6y7ww51.node0?0,1,0,0
1734944184957,16,Homepage visit,200,OK,BasicTest 1-52,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01gzmk9pge4hjafj11kkvv3ks852.node0?0,15,0,1
1734944184957,15,Homepage visit-0,302,Found,BasicTest 1-52,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944184972,1,Homepage visit-1,200,OK,BasicTest 1-52,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01gzmk9pge4hjafj11kkvv3ks852.node0?0,1,0,0
1734944185006,20,Homepage visit,200,OK,BasicTest 1-53,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0hwr1xlb2htlw1hki3wwndrsr053.node0?0,18,0,1
1734944185006,18,Homepage visit-0,302,Found,BasicTest 1-53,,true,,592,116,1,1,http://localhost:8080/,18,0,1
1734944185024,2,Homepage visit-1,200,OK,BasicTest 1-53,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0hwr1xlb2htlw1hki3wwndrsr053.node0?0,2,0,0
1734944185059,21,Homepage visit,200,OK,BasicTest 1-54,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0n96fyagkcvo71julntc08xnla54.node0?0,19,0,1
1734944185059,19,Homepage visit-0,302,Found,BasicTest 1-54,,true,,592,116,1,1,http://localhost:8080/,19,0,1
1734944185078,2,Homepage visit-1,200,OK,BasicTest 1-54,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0n96fyagkcvo71julntc08xnla54.node0?0,2,0,0
1734944185107,18,Homepage visit,200,OK,BasicTest 1-55,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01fv4en5py4kwciml0xppb4rvn55.node0?0,17,0,1
1734944185107,17,Homepage visit-0,302,Found,BasicTest 1-55,,true,,592,116,1,1,http://localhost:8080/,17,0,1
1734944185124,1,Homepage visit-1,200,OK,BasicTest 1-55,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01fv4en5py4kwciml0xppb4rvn55.node0?0,1,0,0
1734944185158,19,Homepage visit,200,OK,BasicTest 1-56,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0fvui8qjmqtd01rqxglw07myda56.node0?0,17,0,1
1734944185158,17,Homepage visit-0,302,Found,BasicTest 1-56,,true,,592,116,1,1,http://localhost:8080/,17,0,1
1734944185175,2,Homepage visit-1,200,OK,BasicTest 1-56,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0fvui8qjmqtd01rqxglw07myda56.node0?0,1,0,0
1734944185212,19,Homepage visit,200,OK,BasicTest 1-57,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01v99y499mfujf145vucqvz6p9d57.node0?0,16,0,0
1734944185212,16,Homepage visit-0,302,Found,BasicTest 1-57,,true,,594,116,1,1,http://localhost:8080/,16,0,0
1734944185228,3,Homepage visit-1,200,OK,BasicTest 1-57,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01v99y499mfujf145vucqvz6p9d57.node0?0,3,0,0
1734944185265,20,Homepage visit,200,OK,BasicTest 1-58,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0f7lkmn1vcc351gxwj539attl058.node0?0,19,0,1
1734944185265,19,Homepage visit-0,302,Found,BasicTest 1-58,,true,,592,116,1,1,http://localhost:8080/,19,0,1
1734944185284,1,Homepage visit-1,200,OK,BasicTest 1-58,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0f7lkmn1vcc351gxwj539attl058.node0?0,1,0,0
1734944185315,17,Homepage visit,200,OK,BasicTest 1-59,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01gq08py6eoktwym2jfssqx7z259.node0?0,16,0,0
1734944185315,16,Homepage visit-0,302,Found,BasicTest 1-59,,true,,592,116,1,1,http://localhost:8080/,16,0,0
1734944185331,1,Homepage visit-1,200,OK,BasicTest 1-59,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01gq08py6eoktwym2jfssqx7z259.node0?0,1,0,0
1734944185368,17,Homepage visit,200,OK,BasicTest 1-60,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node019fu4gjiqfccirykuxrdq09dv60.node0?0,15,0,1
1734944185368,15,Homepage visit-0,302,Found,BasicTest 1-60,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944185383,2,Homepage visit-1,200,OK,BasicTest 1-60,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node019fu4gjiqfccirykuxrdq09dv60.node0?0,2,0,0
1734944185417,18,Homepage visit,200,OK,BasicTest 1-61,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node015bqyzq1pzry09f4o8wf4eb8f61.node0?0,15,0,1
1734944185417,15,Homepage visit-0,302,Found,BasicTest 1-61,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944185433,2,Homepage visit-1,200,OK,BasicTest 1-61,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node015bqyzq1pzry09f4o8wf4eb8f61.node0?0,1,0,0
1734944185470,17,Homepage visit,200,OK,BasicTest 1-62,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node0156zok3u5uy2w1pdhma01egvra62.node0?0,15,0,0
1734944185470,15,Homepage visit-0,302,Found,BasicTest 1-62,,true,,594,116,1,1,http://localhost:8080/,15,0,0
1734944185485,2,Homepage visit-1,200,OK,BasicTest 1-62,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node0156zok3u5uy2w1pdhma01egvra62.node0?0,2,0,0
1734944185522,20,Homepage visit,200,OK,BasicTest 1-63,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node014qhcz7pj4lq7preqwvm1e1l63.node0?0,19,0,1
1734944185522,19,Homepage visit-0,302,Found,BasicTest 1-63,,true,,590,116,1,1,http://localhost:8080/,19,0,1
1734944185541,1,Homepage visit-1,200,OK,BasicTest 1-63,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node014qhcz7pj4lq7preqwvm1e1l63.node0?0,1,0,0
1734944185573,18,Homepage visit,200,OK,BasicTest 1-64,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0llhnfez3d7ry1oeq0un225n6e64.node0?0,16,0,0
1734944185573,16,Homepage visit-0,302,Found,BasicTest 1-64,,true,,592,116,1,1,http://localhost:8080/,16,0,0
1734944185589,2,Homepage visit-1,200,OK,BasicTest 1-64,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0llhnfez3d7ry1oeq0un225n6e64.node0?0,2,0,0
1734944185623,18,Homepage visit,200,OK,BasicTest 1-65,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0cxns2dh6ut29wasl2x24tuct65.node0?0,17,0,0
1734944185623,17,Homepage visit-0,302,Found,BasicTest 1-65,,true,,590,116,1,1,http://localhost:8080/,17,0,0
1734944185640,1,Homepage visit-1,200,OK,BasicTest 1-65,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0cxns2dh6ut29wasl2x24tuct65.node0?0,1,0,0
1734944185672,16,Homepage visit,200,OK,BasicTest 1-66,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0flpi5el1och71ilda5cuyn4k166.node0?0,15,0,1
1734944185672,15,Homepage visit-0,302,Found,BasicTest 1-66,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944185687,1,Homepage visit-1,200,OK,BasicTest 1-66,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0flpi5el1och71ilda5cuyn4k166.node0?0,1,0,0
1734944185724,17,Homepage visit,200,OK,BasicTest 1-67,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01aizjkv7lmdev1l05m5qprdald67.node0?0,16,0,1
1734944185724,16,Homepage visit-0,302,Found,BasicTest 1-67,,true,,594,116,1,1,http://localhost:8080/,16,0,1
1734944185740,1,Homepage visit-1,200,OK,BasicTest 1-67,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01aizjkv7lmdev1l05m5qprdald67.node0?0,1,0,0
1734944185775,19,Homepage visit,200,OK,BasicTest 1-68,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01lyses44npjlcro5w0zfatv8t68.node0?0,15,0,1
1734944185775,15,Homepage visit-0,302,Found,BasicTest 1-68,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944185791,3,Homepage visit-1,200,OK,BasicTest 1-68,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01lyses44npjlcro5w0zfatv8t68.node0?0,3,0,0
1734944185824,17,Homepage visit,200,OK,BasicTest 1-69,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0cjadcfuovqdp83bq76ega2u169.node0?0,15,0,1
1734944185824,15,Homepage visit-0,302,Found,BasicTest 1-69,,true,,590,116,1,1,http://localhost:8080/,15,0,1
1734944185839,2,Homepage visit-1,200,OK,BasicTest 1-69,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0cjadcfuovqdp83bq76ega2u169.node0?0,2,0,0
1734944185876,18,Homepage visit,200,OK,BasicTest 1-70,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01pt1ivy6kfwkax2u70qzbxq7x70.node0?0,16,0,1
1734944185876,16,Homepage visit-0,302,Found,BasicTest 1-70,,true,,592,116,1,1,http://localhost:8080/,16,0,1
1734944185893,1,Homepage visit-1,200,OK,BasicTest 1-70,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01pt1ivy6kfwkax2u70qzbxq7x70.node0?0,1,0,0
1734944185923,18,Homepage visit,200,OK,BasicTest 1-71,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0totovm20ofvbhks1vgjxorss71.node0?0,17,0,1
1734944185923,17,Homepage visit-0,302,Found,BasicTest 1-71,,true,,590,116,1,1,http://localhost:8080/,17,0,1
1734944185940,1,Homepage visit-1,200,OK,BasicTest 1-71,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0totovm20ofvbhks1vgjxorss71.node0?0,1,0,0
1734944185973,27,Homepage visit,200,OK,BasicTest 1-72,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0182ogx0dr63suchyaedbt30ou72.node0?0,25,0,1
1734944185973,25,Homepage visit-0,302,Found,BasicTest 1-72,,true,,592,116,1,1,http://localhost:8080/,25,0,1
1734944185998,2,Homepage visit-1,200,OK,BasicTest 1-72,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0182ogx0dr63suchyaedbt30ou72.node0?0,1,0,0
1734944186023,18,Homepage visit,200,OK,BasicTest 1-73,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0ry3zzng9vrwxmyrau93kmtrl73.node0?0,16,0,1
1734944186023,16,Homepage visit-0,302,Found,BasicTest 1-73,,true,,590,116,1,1,http://localhost:8080/,16,0,1
1734944186039,2,Homepage visit-1,200,OK,BasicTest 1-73,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0ry3zzng9vrwxmyrau93kmtrl73.node0?0,2,0,0
1734944186072,15,Homepage visit,200,OK,BasicTest 1-74,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01me79a9vghrk4ojnsejany25p74.node0?0,14,0,0
1734944186072,14,Homepage visit-0,302,Found,BasicTest 1-74,,true,,592,116,1,1,http://localhost:8080/,14,0,0
1734944186086,1,Homepage visit-1,200,OK,BasicTest 1-74,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01me79a9vghrk4ojnsejany25p74.node0?0,1,0,0
1734944186119,15,Homepage visit,200,OK,BasicTest 1-75,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0iktizlo9jnez1t92om6y0ajvt75.node0?0,14,0,1
1734944186119,14,Homepage visit-0,302,Found,BasicTest 1-75,,true,,592,116,1,1,http://localhost:8080/,14,0,1
1734944186133,1,Homepage visit-1,200,OK,BasicTest 1-75,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0iktizlo9jnez1t92om6y0ajvt75.node0?0,1,0,0
1734944186167,19,Homepage visit,200,OK,BasicTest 1-76,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node07lbyi1ix7o7y10m38awnbx2go76.node0?0,17,0,1
1734944186167,17,Homepage visit-0,302,Found,BasicTest 1-76,,true,,592,116,1,1,http://localhost:8080/,17,0,1
1734944186184,2,Homepage visit-1,200,OK,BasicTest 1-76,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node07lbyi1ix7o7y10m38awnbx2go76.node0?0,2,0,0
1734944186216,18,Homepage visit,200,OK,BasicTest 1-77,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node016majckoevir2o0sjqs1l9pxa77.node0?0,16,0,1
1734944186216,16,Homepage visit-0,302,Found,BasicTest 1-77,,true,,592,116,1,1,http://localhost:8080/,16,0,1
1734944186232,2,Homepage visit-1,200,OK,BasicTest 1-77,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node016majckoevir2o0sjqs1l9pxa77.node0?0,2,0,0
1734944186264,17,Homepage visit,200,OK,BasicTest 1-78,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01gekww6i4qdavtdl1trvjgfpv78.node0?0,15,0,1
1734944186264,15,Homepage visit-0,302,Found,BasicTest 1-78,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944186280,1,Homepage visit-1,200,OK,BasicTest 1-78,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01gekww6i4qdavtdl1trvjgfpv78.node0?0,1,0,0
1734944186314,19,Homepage visit,200,OK,BasicTest 1-79,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01svuot7xwd6o71fqh5ijg5hjv779.node0?0,18,0,1
1734944186314,18,Homepage visit-0,302,Found,BasicTest 1-79,,true,,594,116,1,1,http://localhost:8080/,18,0,1
1734944186332,1,Homepage visit-1,200,OK,BasicTest 1-79,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01svuot7xwd6o71fqh5ijg5hjv779.node0?0,1,0,0
1734944186363,27,Homepage visit,200,OK,BasicTest 1-80,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node018fgb95vdcigqyxorszgpnjlw80.node0?0,24,0,1
1734944186363,24,Homepage visit-0,302,Found,BasicTest 1-80,,true,,592,116,1,1,http://localhost:8080/,24,0,1
1734944186387,3,Homepage visit-1,200,OK,BasicTest 1-80,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node018fgb95vdcigqyxorszgpnjlw80.node0?0,3,0,0
1734944186414,45,Homepage visit,200,OK,BasicTest 1-81,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01f0mg33xqnep311ec8550bpql381.node0?0,43,0,1
1734944186414,43,Homepage visit-0,302,Found,BasicTest 1-81,,true,,594,116,1,1,http://localhost:8080/,43,0,1
1734944186457,2,Homepage visit-1,200,OK,BasicTest 1-81,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01f0mg33xqnep311ec8550bpql381.node0?0,1,0,0
1734944186460,17,Homepage visit,200,OK,BasicTest 1-82,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01c7tbw92utm132fgau5rryui882.node0?0,16,0,0
1734944186460,16,Homepage visit-0,302,Found,BasicTest 1-82,,true,,592,116,1,1,http://localhost:8080/,16,0,0
1734944186476,1,Homepage visit-1,200,OK,BasicTest 1-82,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01c7tbw92utm132fgau5rryui882.node0?0,1,0,0
1734944186508,16,Homepage visit,200,OK,BasicTest 1-83,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node06kmgpudim9sqjp0qsjw4g8c983.node0?0,15,0,0
1734944186508,15,Homepage visit-0,302,Found,BasicTest 1-83,,true,,590,116,1,1,http://localhost:8080/,15,0,0
1734944186523,1,Homepage visit-1,200,OK,BasicTest 1-83,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node06kmgpudim9sqjp0qsjw4g8c983.node0?0,1,0,0
1734944186555,18,Homepage visit,200,OK,BasicTest 1-84,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node04hgglf5luihzigatvjb6e15984.node0?0,16,0,0
1734944186555,16,Homepage visit-0,302,Found,BasicTest 1-84,,true,,590,116,1,1,http://localhost:8080/,16,0,0
1734944186571,2,Homepage visit-1,200,OK,BasicTest 1-84,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node04hgglf5luihzigatvjb6e15984.node0?0,2,0,0
1734944186606,20,Homepage visit,200,OK,BasicTest 1-85,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01rlfpuw7z7rup3p2tgng2onhh85.node0?0,19,0,1
1734944186606,19,Homepage visit-0,302,Found,BasicTest 1-85,,true,,592,116,1,1,http://localhost:8080/,19,0,1
1734944186625,1,Homepage visit-1,200,OK,BasicTest 1-85,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01rlfpuw7z7rup3p2tgng2onhh85.node0?0,1,0,0
1734944186655,17,Homepage visit,200,OK,BasicTest 1-86,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01477t9r776yvi1vexxsh7jwcon86.node0?0,15,0,1
1734944186655,15,Homepage visit-0,302,Found,BasicTest 1-86,,true,,594,116,1,1,http://localhost:8080/,15,0,1
1734944186671,1,Homepage visit-1,200,OK,BasicTest 1-86,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01477t9r776yvi1vexxsh7jwcon86.node0?0,1,0,0
1734944186699,15,Homepage visit,200,OK,BasicTest 1-87,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0ak47cgt3hbgo2fkkiqok9zeh87.node0?0,14,0,0
1734944186699,14,Homepage visit-0,302,Found,BasicTest 1-87,,true,,590,116,1,1,http://localhost:8080/,14,0,0
1734944186713,1,Homepage visit-1,200,OK,BasicTest 1-87,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0ak47cgt3hbgo2fkkiqok9zeh87.node0?0,1,0,0
1734944186742,16,Homepage visit,200,OK,BasicTest 1-88,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0k6x9ag80bmt31wzjhvnktf9wk88.node0?0,14,0,1
1734944186742,14,Homepage visit-0,302,Found,BasicTest 1-88,,true,,592,116,1,1,http://localhost:8080/,14,0,1
1734944186757,1,Homepage visit-1,200,OK,BasicTest 1-88,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0k6x9ag80bmt31wzjhvnktf9wk88.node0?0,1,0,0
1734944186789,16,Homepage visit,200,OK,BasicTest 1-89,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0hlvjvbhmr5nwkevzgmf1yisc89.node0?0,14,0,1
1734944186789,14,Homepage visit-0,302,Found,BasicTest 1-89,,true,,590,116,1,1,http://localhost:8080/,14,0,1
1734944186803,2,Homepage visit-1,200,OK,BasicTest 1-89,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0hlvjvbhmr5nwkevzgmf1yisc89.node0?0,2,0,0
1734944186838,18,Homepage visit,200,OK,BasicTest 1-90,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node016rr3l3oki4xx55jejros4gt90.node0?0,16,0,1
1734944186838,16,Homepage visit-0,302,Found,BasicTest 1-90,,true,,590,116,1,1,http://localhost:8080/,16,0,1
1734944186854,2,Homepage visit-1,200,OK,BasicTest 1-90,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node016rr3l3oki4xx55jejros4gt90.node0?0,2,0,0
1734944186884,19,Homepage visit,200,OK,BasicTest 1-91,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0t6wn26mi53oz1d6huwr6v8uis91.node0?0,17,0,1
1734944186884,17,Homepage visit-0,302,Found,BasicTest 1-91,,true,,592,116,1,1,http://localhost:8080/,17,0,1
1734944186901,2,Homepage visit-1,200,OK,BasicTest 1-91,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0t6wn26mi53oz1d6huwr6v8uis91.node0?0,1,0,0
1734944186928,16,Homepage visit,200,OK,BasicTest 1-92,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01c5q5p3put8fcx009zv06ck3d92.node0?0,15,0,0
1734944186928,15,Homepage visit-0,302,Found,BasicTest 1-92,,true,,592,116,1,1,http://localhost:8080/,15,0,0
1734944186943,1,Homepage visit-1,200,OK,BasicTest 1-92,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01c5q5p3put8fcx009zv06ck3d92.node0?0,1,0,0
1734944186974,17,Homepage visit,200,OK,BasicTest 1-93,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0yu2z8aebegpi1p507kpylge2h93.node0?0,15,0,1
1734944186974,15,Homepage visit-0,302,Found,BasicTest 1-93,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944186990,1,Homepage visit-1,200,OK,BasicTest 1-93,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0yu2z8aebegpi1p507kpylge2h93.node0?0,1,0,0
1734944187016,17,Homepage visit,200,OK,BasicTest 1-94,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01axmp5h9h72z91x5jb01zr1kkt94.node0?0,15,0,1
1734944187016,15,Homepage visit-0,302,Found,BasicTest 1-94,,true,,594,116,1,1,http://localhost:8080/,15,0,1
1734944187031,2,Homepage visit-1,200,OK,BasicTest 1-94,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01axmp5h9h72z91x5jb01zr1kkt94.node0?0,2,0,0
1734944187062,21,Homepage visit,200,OK,BasicTest 1-95,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01psfz90fkm3qazixv6rmcan2k95.node0?0,19,0,1
1734944187062,19,Homepage visit-0,302,Found,BasicTest 1-95,,true,,592,116,1,1,http://localhost:8080/,19,0,1
1734944187081,2,Homepage visit-1,200,OK,BasicTest 1-95,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01psfz90fkm3qazixv6rmcan2k95.node0?0,2,0,0
1734944187109,18,Homepage visit,200,OK,BasicTest 1-96,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0q79cjkhjroyt150x228bunn6p96.node0?0,16,0,0
1734944187109,16,Homepage visit-0,302,Found,BasicTest 1-96,,true,,592,116,1,1,http://localhost:8080/,16,0,0
1734944187125,2,Homepage visit-1,200,OK,BasicTest 1-96,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0q79cjkhjroyt150x228bunn6p96.node0?0,1,0,0
1734944187148,75,Homepage visit,200,OK,BasicTest 1-97,text,true,,10941,285,2,2,http://localhost:8080/;jsessionid=node01i29ztoqobgwe1l4dj3dfaztz297.node0?0,72,0,1
1734944187148,72,Homepage visit-0,302,Found,BasicTest 1-97,,true,,594,116,2,2,http://localhost:8080/,72,0,1
1734944187221,2,Homepage visit-1,200,OK,BasicTest 1-97,text,true,,10347,169,2,2,http://localhost:8080/;jsessionid=node01i29ztoqobgwe1l4dj3dfaztz297.node0?0,2,0,0
1734944187189,44,Homepage visit,200,OK,BasicTest 1-98,text,true,,10931,283,2,2,http://localhost:8080/;jsessionid=node09j9stnvk2mygzwum9l0gxmmb98.node0?0,40,0,1
1734944187189,40,Homepage visit-0,302,Found,BasicTest 1-98,,true,,590,116,2,2,http://localhost:8080/,40,0,1
1734944187229,4,Homepage visit-1,200,OK,BasicTest 1-98,text,true,,10341,167,2,2,http://localhost:8080/;jsessionid=node09j9stnvk2mygzwum9l0gxmmb98.node0?0,4,0,0
1734944187225,21,Homepage visit,200,OK,BasicTest 1-99,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0g0ik1thdcmfi1pzelpj14gkk999.node0?0,19,0,0
1734944187225,19,Homepage visit-0,302,Found,BasicTest 1-99,,true,,592,116,1,1,http://localhost:8080/,19,0,0
1734944187244,2,Homepage visit-1,200,OK,BasicTest 1-99,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0g0ik1thdcmfi1pzelpj14gkk999.node0?0,2,0,0
1734944187263,16,Homepage visit,200,OK,BasicTest 1-100,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01kspoo7qbilzkti45odwzhpwb100.node0?0,15,0,0
1734944187263,15,Homepage visit-0,302,Found,BasicTest 1-100,,true,,594,116,1,1,http://localhost:8080/,15,0,0
1734944187278,1,Homepage visit-1,200,OK,BasicTest 1-100,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01kspoo7qbilzkti45odwzhpwb100.node0?0,1,0,0
