timestamp,cdn_cpu_percent,discovery_cpu_percent,monolith_cpu_percent,recommendations_cpu_percent,teasers_cpu_percent,cdn_mem_percent,discovery_mem_percent,monolith_mem_percent,recommendations_mem_percent,teasers_mem_percent,cdn_mem_usage,discovery_mem_usage,monolith_mem_usage,recommendations_mem_usage,teasers_mem_usage,duration_mean,duration_min,duration_max,duration_count,throughput_mean,throughput_min,throughput_max,throughput_count,err_mean,err_count
835,0.0,1.59,117.76,19.71,21.77,0.35,0.76,57.54,1.85,1.53,27.43,59.26,4509.0,144.6,120.2,6.807769784172662,4.545,11.967,417,83.2,83.0,84.0,416.0,0.0,0.0
840,0.0,1.63,114.57,23.19,24.02,0.35,0.76,57.57,1.87,1.54,27.43,59.27,4511.0,146.3,120.3,6.815713942307692,5.324,13.091,416,83.4,83.0,84.0,417.0,0.0,0.0
845,0.0,1.8,118.83,24.99,20.24,0.35,0.76,57.73,1.94,1.53,27.43,59.21,4524.0,151.8,120.3,6.811062350119904,5.416,14.177,417,83.2,83.0,84.0,416.0,0.0,0.0
850,0.0,1.63,113.94,20.76,19.73,0.24,0.76,57.76,1.94,1.53,18.46,59.79,4527.0,152.4,120.2,6.856856115107914,4.643,15.301,417,83.4,83.0,84.0,417.0,0.0,0.0
855,0.01,1.54,114.1,21.71,20.83,0.24,0.76,57.85,1.92,1.54,18.46,59.3,4534.0,150.8,120.3,6.8263908872901675,4.414,14.323,417,83.4,83.0,84.0,417.0,0.0,0.0
860,0.0,2.29,117.87,24.38,21.52,0.24,0.76,57.95,1.9,1.55,18.46,59.37,4541.0,148.8,121.9,6.753651442307693,5.462,13.955,416,83.2,83.0,84.0,416.0,0.0,0.0
865,0.0,1.57,114.44,21.27,22.71,0.24,0.76,58.05,1.9,1.58,18.46,59.21,4549.0,149.2,124.1,6.850681055155875,4.349,13.316,417,83.4,83.0,84.0,417.0,0.0,0.0
870,0.0,1.62,114.02,22.78,21.28,0.24,0.76,58.14,1.93,1.59,18.46,59.25,4556.0,151.6,124.4,6.86752757793765,4.532,13.909,417,83.4,83.0,84.0,417.0,0.0,0.0
875,0.0,1.6,118.67,21.18,23.62,0.24,0.76,58.23,1.98,1.59,18.46,59.29,4562.0,155.2,124.9,6.897435096153846,5.396,14.616,416,83.4,83.0,84.0,417.0,0.0,0.0
880,0.0,2.29,118.75,22.22,21.5,0.24,0.76,58.33,2.02,1.59,18.46,59.18,4571.0,158.3,124.7,6.991139088729017,5.691,14.245,417,83.2,83.0,84.0,416.0,0.0,0.0
885,0.0,1.62,114.49,27.19,21.61,0.24,0.76,58.42,1.98,1.57,18.46,59.24,4578.0,155.1,123.2,6.8580695443645086,5.496,14.039,417,83.4,82.0,84.0,417.0,0.0,0.0
890,0.0,1.62,118.75,19.73,20.91,0.24,0.76,58.57,1.96,1.57,18.46,59.31,4590.0,153.6,123.3,6.864120192307693,4.545,13.85,416,83.2,83.0,84.0,416.0,0.0,0.0
895,0.0,1.58,114.17,25.09,21.29,0.24,0.76,58.61,1.97,1.57,18.46,59.31,4593.0,154.5,123.3,6.948580335731415,4.564,14.115,417,83.4,83.0,84.0,417.0,0.0,0.0
900,0.0,2.26,114.04,22.8,23.21,0.24,0.76,58.7,1.99,1.55,18.46,59.19,4600.0,156.2,121.7,6.8120889423076925,5.308,14.453,416,83.4,83.0,84.0,417.0,0.0,0.0
905,0.0,1.64,118.51,25.98,19.84,0.24,0.76,58.86,2.0,1.55,18.46,59.24,4613.0,156.5,121.7,6.811505995203837,4.643,14.657,417,83.4,83.0,84.0,417.0,0.0,0.0
910,0.0,1.62,113.79,19.47,23.24,0.24,0.76,58.95,2.0,1.55,18.46,59.32,4620.0,156.5,121.7,6.951757793764988,5.415,14.175,417,83.2,83.0,84.0,416.0,0.0,0.0
915,0.01,1.56,113.47,19.78,21.41,0.24,0.76,59.04,1.92,1.55,18.46,59.32,4627.0,150.9,121.8,6.801245192307693,5.297,14.556,416,83.4,83.0,84.0,417.0,0.0,0.0
920,0.0,1.68,113.76,25.47,18.69,0.24,0.75,59.14,1.94,1.56,18.46,59.13,4634.0,151.8,122.1,6.81963788968825,5.422,14.234,417,83.2,83.0,84.0,416.0,0.0,0.0
925,0.0,1.8,113.67,20.55,21.57,0.24,0.76,59.25,1.89,1.55,18.46,59.26,4642.0,148.1,121.5,6.841534772182254,5.259,13.599,417,83.4,83.0,84.0,417.0,0.0,0.0
930,0.0,1.61,113.61,25.71,20.99,0.24,0.76,59.33,1.9,1.55,18.46,59.28,4649.0,148.9,121.9,6.839966346153846,4.451,12.057,416,83.4,83.0,84.0,417.0,0.0,0.0
935,0.0,1.61,114.51,27.28,18.74,0.24,0.76,59.42,1.77,1.56,18.46,59.34,4657.0,138.6,122.3,6.735213429256595,4.314,12.894,417,83.2,83.0,84.0,416.0,0.0,0.0
940,0.0,1.57,114.21,20.4,23.4,0.24,0.75,59.52,1.77,1.57,18.46,59.16,4664.0,138.7,122.8,6.883450839328537,5.396,12.656,417,83.4,83.0,84.0,417.0,0.0,0.0
945,0.01,1.62,113.76,27.65,22.35,0.24,0.76,59.61,1.72,1.56,18.46,59.24,4671.0,135.1,122.1,6.762985576923077,5.384,14.06,416,83.4,83.0,84.0,417.0,0.0,0.0
950,0.0,1.77,117.76,20.32,19.66,0.24,0.76,59.77,1.73,1.56,18.46,59.26,4684.0,135.4,122.3,6.827182254196643,5.319,14.262,417,83.2,83.0,84.0,416.0,0.0,0.0
955,0.0,1.65,114.45,31.33,32.94,0.24,0.76,59.8,1.7,1.56,18.46,59.32,4686.0,132.9,122.4,7.144908872901679,5.74,14.693,417,83.4,83.0,84.0,417.0,0.0,0.0
960,0.0,1.63,114.56,26.78,26.15,0.24,0.76,59.9,1.7,1.48,18.46,59.2,4694.0,133.0,116.1,7.2331706730769225,5.657,14.076,416,83.4,83.0,84.0,417.0,0.0,0.0
965,0.0,1.82,118.89,31.68,28.9,0.24,0.76,60.06,1.7,1.53,18.46,59.25,4707.0,133.0,119.7,7.1640407673860915,5.385,14.115,417,83.2,83.0,84.0,416.0,0.0,0.0
970,0.0,1.93,115.04,25.3,29.81,0.24,0.76,60.14,1.72,1.59,18.46,59.34,4713.0,134.6,124.5,7.106249400479617,5.342,14.581,417,83.4,83.0,84.0,417.0,0.0,0.0
975,0.0,1.82,113.74,25.49,26.29,0.24,0.76,60.18,1.68,1.59,18.46,59.33,4716.0,131.8,124.4,7.09023076923077,5.531,12.352,416,83.4,83.0,84.0,417.0,0.0,0.0
980,0.0,2.9,118.71,24.6,24.01,0.24,0.76,60.33,1.71,1.57,18.46,59.21,4728.0,134.2,122.9,7.031386091127099,5.505,14.15,417,83.2,83.0,84.0,416.0,0.0,0.0
985,0.0,1.85,119.6,26.54,26.58,0.24,0.76,60.42,1.71,1.57,18.46,59.26,4736.0,134.2,123.2,7.073038369304556,4.446,13.488,417,83.4,83.0,84.0,417.0,0.0,0.0
990,0.0,1.87,114.1,28.53,23.65,0.24,0.76,60.52,1.72,1.58,18.46,59.34,4743.0,134.8,123.5,7.055146634615384,5.57,14.895,416,83.4,83.0,84.0,417.0,0.0,0.0
995,0.0,1.62,119.08,25.33,24.46,0.24,0.76,60.61,1.72,1.58,18.46,59.33,4750.0,135.1,123.5,6.943033573141487,5.546,13.845,417,83.2,83.0,84.0,416.0,0.0,0.0
1000,0.0,3.0,114.7,21.9,20.19,0.24,0.76,60.65,1.72,1.56,18.46,59.21,4753.0,135.2,122.6,6.872973621103118,4.539,14.037,417,83.4,83.0,84.0,417.0,0.0,0.0
1005,0.03,1.61,114.39,24.2,22.84,0.24,0.76,60.75,1.73,1.53,18.46,59.22,4760.0,135.8,120.2,6.925567307692308,5.45,14.312,416,83.4,83.0,84.0,417.0,0.0,0.0
1010,0.0,1.63,118.41,21.46,28.14,0.24,0.76,60.9,1.77,1.53,18.46,59.27,4772.0,138.4,120.3,6.875098321342926,5.428,13.28,417,83.2,83.0,84.0,416.0,0.0,0.0
1015,0.0,1.61,114.37,20.7,22.28,0.24,0.76,60.45,1.77,1.54,18.46,59.58,4738.0,138.6,120.8,6.834704326923077,5.577,13.911,416,83.4,83.0,84.0,417.0,0.0,0.0
1020,0.0,1.62,113.93,23.92,22.71,0.24,0.76,60.55,1.71,1.54,18.46,59.32,4745.0,133.8,120.5,6.878606714628297,4.649,12.038,417,83.4,83.0,84.0,417.0,0.0,0.0
1025,0.0,1.63,116.94,27.89,17.07,0.24,0.76,60.7,1.72,1.55,18.46,59.26,4756.0,134.5,121.4,6.809304556354916,4.576,12.395,417,83.2,83.0,84.0,416.0,0.0,0.0
1030,0.0,1.64,120.47,23.65,23.37,0.24,0.76,60.79,1.74,1.6,18.46,59.25,4763.0,136.0,125.3,6.859779376498801,4.466,13.024,417,83.4,83.0,84.0,417.0,0.0,0.0
1035,0.0,1.62,114.13,25.09,20.86,0.24,0.76,60.89,1.73,1.6,18.46,59.33,4771.0,135.7,125.1,6.905596153846154,5.499,14.376,416,83.4,83.0,84.0,417.0,0.0,0.0
1040,0.0,1.63,118.3,26.15,20.86,0.24,0.76,61.06,1.73,1.55,18.46,59.32,4785.0,135.7,121.5,6.937496402877699,5.405,14.048,417,83.2,83.0,84.0,416.0,0.0,0.0
1045,0.0,2.31,114.45,24.79,22.83,0.24,0.75,61.14,1.71,1.55,18.46,59.17,4792.0,133.7,121.7,6.858223021582734,5.169,14.21,417,83.4,83.0,84.0,417.0,0.0,0.0
1050,0.0,1.64,114.2,29.75,20.27,0.24,0.76,61.24,1.71,1.55,18.46,59.27,4799.0,134.0,121.7,6.977908653846153,5.523,14.515,416,83.4,83.0,84.0,417.0,0.0,0.0
1055,,,,,,,,,,,,,,,,7.211338129496403,5.849,13.523,417,83.2,83.0,84.0,416.0,0.0,0.0
1060,0.0,1.7,114.21,26.8,20.48,0.24,0.76,61.33,1.7,1.56,18.46,59.32,4806.0,133.3,122.0,7.0706043165467625,5.536,13.235,417,83.4,83.0,84.0,417.0,0.0,0.0
1065,0.0,1.65,114.46,28.25,22.28,0.24,0.76,61.49,1.8,1.56,18.46,59.33,4818.0,141.4,121.9,7.117463942307692,5.645,14.253,416,83.2,83.0,84.0,416.0,0.0,0.0
1070,0.0,1.69,114.27,24.87,27.1,0.24,0.76,61.58,1.89,1.53,18.46,59.45,4826.0,148.1,119.7,7.116306954436451,4.862,14.333,417,83.4,83.0,84.0,417.0,0.0,0.0
1075,0.0,1.77,119.37,28.82,22.55,0.24,0.76,61.74,1.91,1.55,18.46,59.24,4838.0,149.4,121.2,7.065333333333333,4.593,14.986,417,83.4,83.0,84.0,417.0,0.0,0.0
1080,0.0,1.62,115.14,27.34,22.45,0.24,0.76,61.84,2.03,1.54,18.46,59.34,4846.0,159.0,120.8,7.120408653846154,5.478,14.233,416,83.4,83.0,84.0,417.0,0.0,0.0
1085,0.0,1.65,114.2,26.07,27.3,0.24,0.76,61.93,1.95,1.54,18.46,59.34,4853.0,152.8,120.9,7.005676258992806,5.669,12.224,417,83.2,83.0,84.0,416.0,0.0,0.0
1090,0.0,1.68,118.45,23.11,22.82,0.24,0.76,62.09,1.95,1.55,18.46,59.39,4866.0,153.1,121.1,7.001964028776978,4.601,13.694,417,83.4,83.0,84.0,417.0,0.0,0.0
1095,0.0,1.86,114.11,21.08,22.56,0.24,0.76,62.18,1.96,1.55,18.46,59.24,4873.0,153.3,121.4,6.971175480769231,5.606,12.576,416,83.4,83.0,84.0,417.0,0.0,0.0
1100,0.0,1.65,113.97,21.61,25.97,0.24,0.76,62.28,1.87,1.55,18.46,59.26,4881.0,146.6,121.2,6.97352278177458,5.485,14.243,417,83.2,83.0,84.0,416.0,0.0,0.0
1105,0.0,1.66,118.98,20.71,22.63,0.24,0.76,62.43,1.98,1.55,18.46,59.3,4892.0,154.9,121.5,6.972906474820144,5.351,14.247,417,83.4,83.0,84.0,417.0,0.0,0.0
1110,0.0,1.64,113.65,20.13,18.01,0.24,0.76,62.52,2.01,1.56,18.46,59.18,4899.0,157.6,121.9,7.027072115384616,5.542,15.151,416,83.4,83.0,84.0,417.0,0.0,0.0
1115,0.0,1.83,114.19,22.74,21.52,0.24,0.76,62.63,1.88,1.56,18.46,59.27,4908.0,147.2,122.4,6.941537170263789,4.369,14.586,417,83.2,83.0,84.0,416.0,0.0,0.0
1120,0.0,1.66,118.44,21.13,20.28,0.24,0.76,62.78,1.85,1.56,18.46,59.59,4920.0,145.4,122.6,6.9218153477218225,4.621,12.954,417,83.4,83.0,84.0,417.0,0.0,0.0
1125,0.0,1.87,114.1,25.02,24.82,0.24,0.76,62.87,1.9,1.56,18.46,59.35,4927.0,149.0,122.5,6.9705721153846145,4.778,15.166,416,83.4,83.0,84.0,417.0,0.0,0.0
1130,0.0,1.71,114.61,28.13,22.95,0.24,0.76,62.98,1.78,1.56,18.46,59.23,4935.0,139.7,122.5,6.9063621103117505,4.647,14.455,417,83.2,83.0,84.0,416.0,0.0,0.0
1135,0.0,1.66,119.4,26.95,24.08,0.24,0.76,63.13,1.71,1.56,18.46,59.61,4947.0,134.2,122.5,7.063342925659473,4.844,16.278,417,83.4,83.0,84.0,417.0,0.0,0.0
1140,0.0,1.83,113.74,27.4,20.49,0.24,0.76,63.22,1.73,1.57,18.46,59.29,4955.0,135.6,122.8,7.009192307692308,4.915,15.91,416,83.2,83.0,84.0,416.0,0.0,0.0
1145,0.0,1.78,113.95,20.74,18.45,0.24,0.76,63.32,1.73,1.56,18.46,59.34,4962.0,135.8,122.6,6.943983213429257,4.489,13.064,417,83.4,83.0,84.0,417.0,0.0,0.0
1150,0.0,1.65,119.07,25.7,20.93,0.24,0.76,63.47,1.74,1.56,18.46,59.34,4974.0,136.7,122.4,6.972730769230769,5.486,11.489,416,83.4,83.0,84.0,417.0,0.0,0.0
1155,0.0,1.85,114.27,22.24,22.79,0.24,0.76,63.57,1.74,1.56,18.46,59.29,4981.0,136.2,122.4,6.923163069544364,4.499,14.207,417,83.2,83.0,84.0,416.0,0.0,0.0
1160,0.0,1.64,113.95,27.78,22.37,0.24,0.76,63.67,1.74,1.55,18.46,59.28,4989.0,136.4,121.8,6.965426858513189,4.479,19.918,417,83.4,83.0,84.0,417.0,0.0,0.0
1165,0.0,1.87,119.46,26.33,21.25,0.24,0.76,63.82,1.74,1.59,18.46,59.36,5002.0,136.1,124.9,6.9074663461538455,5.397,14.016,416,83.4,83.0,84.0,417.0,0.0,0.0
1170,0.0,1.67,114.51,21.53,20.48,0.24,0.78,63.77,1.78,1.64,19.03,61.09,4998.0,139.7,128.6,7.037959232613909,4.549,16.074,417,83.4,83.0,84.0,417.0,0.0,0.0
1175,0.0,1.65,113.98,24.21,21.36,0.24,0.8,63.8,1.81,1.66,19.02,62.44,5000.0,141.6,129.9,6.996976019184652,5.416,40.987,417,83.2,83.0,84.0,416.0,0.0,0.0
1180,0.0,1.66,119.88,19.88,19.83,0.24,0.8,63.96,1.81,1.62,19.02,62.39,5012.0,142.1,126.7,6.908384615384615,4.592,15.894,416,83.4,83.0,84.0,417.0,0.0,0.0
1185,0.0,1.63,113.72,20.63,21.22,0.24,0.8,64.05,1.81,1.62,19.02,62.41,5019.0,142.2,126.7,6.9247026378896885,5.482,14.375,417,83.2,83.0,84.0,416.0,0.0,0.0
1190,0.0,1.59,114.1,25.31,18.24,0.24,0.8,64.15,1.75,1.62,19.02,62.46,5027.0,137.1,126.9,6.901700239808154,5.416,14.625,417,83.4,83.0,84.0,417.0,0.0,0.0
1195,0.0,2.35,114.42,27.23,21.43,0.24,0.8,64.31,1.8,1.62,19.02,62.34,5040.0,141.3,127.0,7.002204326923077,5.523,14.551,416,83.4,83.0,84.0,417.0,0.0,0.0
1200,0.0,1.65,114.21,21.44,22.29,0.24,0.8,64.4,1.81,1.62,19.02,62.39,5047.0,141.7,126.7,6.973563549160672,4.545,15.216,417,83.2,83.0,84.0,416.0,0.0,0.0
1205,0.0,1.65,120.33,27.9,20.13,0.26,0.82,64.48,1.84,1.64,20.01,64.14,5053.0,143.9,128.7,6.861918465227818,4.716,14.974,417,83.4,83.0,84.0,417.0,0.0,0.0
1210,0.0,1.61,114.13,21.21,25.03,0.26,0.82,64.58,1.84,1.67,20.01,64.39,5060.0,144.0,130.5,6.998120192307692,5.398,15.467,416,83.4,83.0,84.0,417.0,0.0,0.0
1215,0.0,2.32,114.41,21.67,20.19,0.26,0.82,64.67,1.87,1.68,20.01,63.99,5068.0,146.5,131.8,6.925199040767386,5.277,15.122,417,83.2,83.0,84.0,416.0,0.0,0.0
1220,0.01,2.1,117.02,27.0,35.61,0.26,0.83,64.74,1.92,1.7,20.62,65.2,5073.0,150.2,133.0,8.408872901678658,4.799,77.686,417,83.4,82.0,84.0,417.0,0.0,0.0
1225,0.0,1.61,114.31,21.74,18.62,0.26,0.84,64.84,1.94,1.7,20.62,65.46,5081.0,152.2,133.5,7.093117788461539,4.929,29.928,416,83.4,83.0,84.0,417.0,0.0,0.0
1230,0.0,1.65,114.07,19.89,23.66,0.27,0.84,64.83,2.0,1.73,21.36,66.16,5081.0,156.8,135.6,6.966889688249401,4.59,15.332,417,83.2,83.0,84.0,416.0,0.0,0.0
1235,0.0,2.36,114.33,22.11,19.36,0.27,0.85,65.04,2.0,1.73,21.36,66.3,5097.0,157.1,135.2,7.237659472422062,5.519,15.717,417,83.4,83.0,84.0,417.0,0.0,0.0
1240,0.0,1.84,116.14,29.28,26.33,0.27,0.84,65.13,1.92,1.72,21.36,66.11,5104.0,150.4,135.2,6.883341346153846,4.519,15.406,416,83.4,83.0,84.0,417.0,0.0,0.0
1245,0.0,1.74,115.27,25.8,20.97,0.27,0.84,65.28,1.92,1.73,21.36,66.17,5115.0,150.6,135.4,6.998863309352518,5.389,61.389,417,83.2,83.0,84.0,416.0,0.0,0.0
1250,0.0,1.66,115.09,20.1,23.18,0.28,0.87,65.2,1.99,1.73,22.21,67.96,5109.0,155.9,135.4,6.705731414868105,5.509,14.404,417,83.4,83.0,84.0,417.0,0.0,0.0
1255,0.0,1.71,118.77,21.86,22.68,0.28,0.87,65.35,2.05,1.68,22.21,67.84,5122.0,160.5,132.0,6.621351063829787,5.711,12.754,376,83.0,83.0,83.0,83.0,0.0,0.0
